match,home_team,away_team,player_team,opposition_team,market_name,player_name,line,over_price,agency
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Darcy Moloney,14.5,1.62,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Darcy Moloney,19.5,4.33,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Darcy Moloney,24.5,13,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Kenny,9.5,1.12,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Kenny,14.5,1.87,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Kenny,19.5,5.75,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Kenny,24.5,19,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Chantel Emonson,9.5,1.18,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Chantel Emonson,14.5,2.25,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Chantel Emonson,19.5,7.5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Mikayla Bowen,9.5,1.18,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Mikayla Bowen,14.5,2.25,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Mikayla Bowen,19.5,7.5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Julia Crockett-Grills,9.5,1.26,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Julia Crockett-Grills,14.5,2.8,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Julia Crockett-Grills,19.5,10,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Jacqueline Parry,9.5,1.26,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Jacqueline Parry,14.5,2.8,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Jacqueline Parry,19.5,10,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Zali Friswell,9.5,1.26,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Zali Friswell,14.5,2.8,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Zali Friswell,19.5,10,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Aishling Moloney,9.5,1.26,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Aishling Moloney,14.5,2.8,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Aishling Moloney,19.5,10,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Claudia Gunjaca,9.5,1.38,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Claudia Gunjaca,14.5,3.75,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Claudia Gunjaca,19.5,15,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Surman,9.5,1.57,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Surman,14.5,5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Surman,19.5,19,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Anna-Rose Kennedy,9.5,1.57,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Anna-Rose Kennedy,14.5,5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Anna-Rose Kennedy,19.5,19,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Meghan McDonald,9.5,1.87,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Meghan McDonald,14.5,6.5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Darby,9.5,2.3,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Kate Darby,14.5,8.5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Shelley Scott,9.5,2.3,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Shelley Scott,14.5,8.5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Georgie Rankin,9.5,2.3,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Georgie Rankin,14.5,8.5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Rachel Kearns,9.5,2.3,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Rachel Kearns,14.5,8.5,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Gabbi Featherston,9.5,2.3,Bet365
Geelong Cats v Melbourne Demons,Geelong Cats,Melbourne Demons,Geelong Cats,Melbourne Demons,Player Disposals,Gabbi Featherston,14.5,8.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Abbey Dowrick,9.5,1.005,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Abbey Dowrick,14.5,1.08,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Abbey Dowrick,19.5,1.48,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Abbey Dowrick,24.5,3.15,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Abbey Dowrick,29.5,8.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Abbey Dowrick,34.5,23,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Shineah Goody,9.5,1.015,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Shineah Goody,14.5,1.16,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Shineah Goody,19.5,1.87,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Shineah Goody,24.5,4.75,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Shineah Goody,29.5,13,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Kirsty Lamb,9.5,1.04,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Kirsty Lamb,14.5,1.32,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Kirsty Lamb,19.5,2.65,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Kirsty Lamb,24.5,8,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Kirsty Lamb,29.5,23,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Piper Window,9.5,1.06,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Piper Window,14.5,1.45,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Piper Window,19.5,3.35,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Piper Window,24.5,10,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Gemma Houghton,9.5,1.12,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Gemma Houghton,14.5,1.87,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Gemma Houghton,19.5,5.75,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Gemma Houghton,24.5,19,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Matilda Scholz,9.5,1.12,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Matilda Scholz,14.5,1.87,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Matilda Scholz,19.5,5.75,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Matilda Scholz,24.5,19,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Maria Moloney,9.5,1.18,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Maria Moloney,14.5,2.25,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Maria Moloney,19.5,7.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Caitlin Wendland,9.5,1.26,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Caitlin Wendland,14.5,2.8,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Caitlin Wendland,19.5,10,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Angela Foley,9.5,1.57,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Angela Foley,14.5,5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Angela Foley,19.5,19,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Ella Boag,9.5,1.57,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Ella Boag,14.5,5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Ella Boag,19.5,19,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Sachi Syme,9.5,1.57,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Sachi Syme,14.5,5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Sachi Syme,19.5,19,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,NA,NA,Player Disposals,Justine Mules,9.5,1.87,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,NA,NA,Player Disposals,Justine Mules,14.5,6.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Ebony O'Dea,9.5,1.87,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Ebony O'Dea,14.5,6.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Janelle Cuthbertson,9.5,2.3,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Janelle Cuthbertson,14.5,8.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Julia Teakle,9.5,2.3,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Julia Teakle,14.5,8.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Olivia Levicki,9.5,2.3,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Olivia Levicki,14.5,8.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Ashleigh Saint,9.5,2.3,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Ashleigh Saint,14.5,8.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Molly Brooksby,9.5,2.3,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Molly Brooksby,14.5,8.5,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Cheyenne Hammond,9.5,2.9,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Cheyenne Hammond,14.5,10,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Amelie Borg,9.5,2.9,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Amelie Borg,14.5,10,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Teagan Germech,9.5,2.9,Bet365
Port Adelaide Power v Adelaide Crows,Port Adelaide Power,Adelaide Crows,Port Adelaide Power,Adelaide Crows,Player Disposals,Teagan Germech,14.5,10,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Emily Bates,14.5,1.04,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Emily Bates,19.5,1.26,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Emily Bates,24.5,2.15,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Emily Bates,29.5,5.5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Emily Bates,34.5,15,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tilly Lucas-Rodd,9.5,1.005,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tilly Lucas-Rodd,14.5,1.08,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tilly Lucas-Rodd,19.5,1.48,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tilly Lucas-Rodd,24.5,3.15,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tilly Lucas-Rodd,29.5,8.5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tilly Lucas-Rodd,34.5,23,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Eliza West,9.5,1.015,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Eliza West,14.5,1.16,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Eliza West,19.5,1.87,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Eliza West,24.5,4.75,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Eliza West,29.5,13,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jasmine Fleming,9.5,1.015,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jasmine Fleming,14.5,1.16,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jasmine Fleming,19.5,1.87,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jasmine Fleming,24.5,4.75,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jasmine Fleming,29.5,13,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Kaitlyn Ashmore,9.5,1.08,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Kaitlyn Ashmore,14.5,1.62,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Kaitlyn Ashmore,19.5,4.33,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Kaitlyn Ashmore,24.5,13,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Mikayla Williamson,9.5,1.12,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Mikayla Williamson,14.5,1.87,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Mikayla Williamson,19.5,5.75,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Mikayla Williamson,24.5,19,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Charlotte Baskaran,9.5,1.18,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Charlotte Baskaran,14.5,2.25,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Charlotte Baskaran,19.5,7.5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Laura Stone,9.5,1.18,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Laura Stone,14.5,2.25,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Laura Stone,19.5,7.5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Aileen Gilroy,9.5,1.26,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Aileen Gilroy,14.5,2.8,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Aileen Gilroy,19.5,10,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jenna Richardson,9.5,1.26,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jenna Richardson,14.5,2.8,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jenna Richardson,19.5,10,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Laura Elliott,9.5,1.26,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Laura Elliott,14.5,2.8,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Laura Elliott,19.5,10,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Lucy Wales,9.5,1.26,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Lucy Wales,14.5,2.8,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Lucy Wales,19.5,10,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Aine McDonagh,9.5,1.38,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Aine McDonagh,14.5,3.75,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Aine McDonagh,19.5,15,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tamara Smith,9.5,1.38,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tamara Smith,14.5,3.75,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Tamara Smith,19.5,15,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Mattea Breed,9.5,1.38,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Mattea Breed,14.5,3.75,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Mattea Breed,19.5,15,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Greta Bodey,9.5,1.57,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Greta Bodey,14.5,5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Greta Bodey,19.5,19,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Emily Everist,9.5,1.87,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Emily Everist,14.5,6.5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Casey Sherriff,9.5,2.3,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Casey Sherriff,14.5,8.5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jess Vukic,9.5,2.3,Bet365
